"   ","ASSETID","SHOPID","ACCID","EQUIPMENTNO","ASSETSNAME","ASSETSTYPEID","CHANGETYPEID","UNITNAME","INITQTY","CURRQTY","PRICE","RAWVALUE","SPECS","ADDRESS","USESTATUS","CHARGEMAN","INDATE","OPID","OPDATE","INITFLAG","DEPID","MEMO","RENT_NUM","CHANGEAMOUNT","IMAGES","ASSETID","ASSETCODE","ASSETNAME","PARENTID","UNITNAME","ISUSED","MEMO","ISDETAIL"
"106","15752","8160","1","20110124009","柜","11","1","个","7.000000","7.000000","300.000000","2100.000000","","材","1","村委","2009-10-24","191","2012-12-10","T","","2009年三资清查入帐,由县扶贫办捐赠。","0","2100","","11","010202","办公家具","3","套","T","办公家具",""
"107","15147","8160","1","20110124008","椅子","11","1","把","74.000000","74.000000","100.000000","7400.000000","","村委","1","村委","2009-10-24","191","2012-12-10","T","","2009年三资清查入帐,由市计生委捐赠。","0","7400","","11","010202","办公家具","3","套","T","办公家具",""
"108","23195","8160","1","","沙发","11","1","套","1.000000","1.000000","4500.000000","4500.000000","","村委　","1","","2012-10-15","191","2012-10-15","T","","2010年购置，2012年三资清查入帐。","","4500","","11","010202","办公家具","3","套","T","办公家具",""
"109","23197","8160","1","","床","11","1","套","1.000000","1.000000","2000.000000","2000.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2010年购置，2012年三资清查入帐。","","2000","","11","010202","办公家具","3","套","T","办公家具",""
"110","16289","8160","1","20110124006","桌子　","11","1","张","27.000000","27.000000","200.000000","5400.000000","","村委","1","村委","2009-10-24","191","2012-12-10","T","","2009年三资清查入帐,由市主生委捐赠。","0","5400","","11","010202","办公家具","3","套","T","办公家具",""
"111","23202","8160","1","","农家书屋","12","1","套","1.000000","1.000000","20400.000000","20400.000000","","村委　","1","","2012-10-15","191","2012-10-15","T","","2011年由县文化局赠图书1512册、书架1 个、书桌1张。2012年三资清查入帐。","","20400","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"112","14980","8160","1","20110124004","戏楼","12","2","座","1.000000","1.000000","25000.000000","250000.000000","","文化大院","1","村委","2009-10-24","191","2012-12-10","T","","2009年三资清查入帐，1985年建，钢架结构、建筑面积400平方米。","0","250000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"113","23203","8160","1","","社火","12","1","套","1.000000","1.000000","5600.000000","5600.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2000年购鼓2面、锣8对等。2012年三资清查入帐。","","5600","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"114","16368","8160","1","20110124010","电视机VCD","12","1","套","1.000000","1.000000","2500.000000","2500.000000","","村委","1","村委","2009-10-24","191","2012-12-10","T","","2009年三资清查入帐,用于远程教育。","0","2500","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"115","23201","8160","1","","监控器","17","1","个","3.000000","3.000000","1000.000000","3000.000000","","村内","1","","2012-10-15","191","2012-10-15","T","","2010年由县煤管办送，用于安监。2012年三资清查入帐。","","3000","","17","010502","专用设备","6","个","T","专用设备",""
"116","23204","8160","1","","吃水工程","17","2","套","1.000000","1.000000","700000.000000","700000.000000","","村西口","1","","2012-10-15","191","2012-10-15","T","","2011年建成。包括机井1 眼、水泵1台、房子2间、供水管网等。2012年三资清查入帐。","","700000","","17","010502","专用设备","6","个","T","专用设备",""
"117","23205","8160","1","","道路","18","1","米","2340.600000","2340.600000","120.000000","282164.500000","","村内","1","","2012-10-15","191","2012-10-15","T","","2003年建成，村西至村东。2012年三资清查入帐。","","282164.5","","18","010503","其它","6","个","T","其它",""
"118","15551","8170","1","20110125001","防盗门","6","1","个","1.000000","1.000000","","","","村委","1","村委","2009-10-24","191","2011-01-25","T","","2009年三资清查入帐","0","0","","6","0105","其他","1","个","T","其他",""
"119","15876","8170","1","20110124007","龙耳寺","6","2","间","29.000000","29.000000","","","","龙耳寺","1","村委","2009-10-24","191","2011-01-24","T","","2009年三资清查入帐　　　古建筑","0","0","","6","0105","其他","1","个","T","其他",""
"120","15875","8170","1","20110124006","村委大院","7","2","间","25.000000","25.000000","","","","村委","1","村委","2009-10-24","191","2011-01-24","T","","2009年三资清查入帐","0","0","","7","010101","村委房屋","2","平米","T","村委房屋",""
"121","15433","8170","1","20110124005","教学楼","8","2","栋","1.000000","1.000000","","","","学校","1","村委","2009-10-24","191","2011-01-24","T","","2009年三资清查入帐","0","0","","8","010102","学校房屋","2","平米","T","学校房屋",""
"122","31623","8170","1","","水泵","10","1","台","1.000000","1.000000","3000.000000","3000.000000","","村部","1","","2014-01-26","191","2014-01-26","F","","","","3000","","10","010201","办公设备","3","套","T","办公设备",""
"123","15319","8170","1","20110125003","电视机　","10","1","台","4.000000","4.000000","","","","村委","1","村委","2009-10-25","191","2011-01-25","T","","2009年三资清查入帐","0","0","","10","010201","办公设备","3","套","T","办公设备",""
"124","15878","8170","1","20110125004","VCD、音响、功放","10","1","套","1.000000","1.000000","","","","村委","1","村委","2009-10-25","191","2011-01-25","T","","2009年三资清查入帐","0","0","","10","010201","办公设备","3","套","T","办公设备",""
"125","15877","8170","1","20110125002","电脑","10","1","台","1.000000","1.000000","","","","村委","1","村委","2009-10-25","191","2011-01-25","T","","2009年三资清查入帐","0","0","","10","010201","办公设备","3","套","T","办公设备",""
"126","16509","8170","1","20110124009","凳子","11","1","个","60.000000","60.000000","","","","村委","1","村委","2009-10-24","191","2011-01-24","T","","2009年三资清查入帐","0","0","","11","010202","办公家具","3","套","T","办公家具",""
"127","14981","8170","1","20110124008","办公桌","11","1","张","24.000000","24.000000","","","","村委","1","村委","2009-10-24","191","2011-01-24","T","","2009年三资清查入帐","0","0","","11","010202","办公家具","3","套","T","办公家具",""
"128","15148","8170","1","20110124010","柜子","11","1","个","2.000000","2.000000","","","","村委","1","村委","2009-10-24","191","2011-01-24","T","","2009年三资清查入帐","0","0","","11","010202","办公家具","3","套","T","办公家具",""
"129","31332","8170","1","","体育器械","17","1","套","1.000000","1.000000","7500.000000","7500.000000","","文化大院","1","","2013-12-23","191","2013-12-23","F","","","","7500","","17","010502","专用设备","6","个","T","专用设备",""
"130","30426","8170","1","","村内道路","541","2","米","1200.000000","1200.000000","210.000000","253000.000000","","村内道路","1","","2013-07-31","191","2013-07-31","F","","2012年度一事一议工程，长1200米、宽3米、厚0.18米。","","253000","","541","010304","新农村","4","千米","T","",""
"131","15879","8182","1","20110125002","平房","7","2","间","15.000000","15.000000","2300.000000","35000.000000","","村部","1","村委","2009-10-25","191","2012-10-24","T","","2009年三资清查入帐,1974年建，占地2.5亩，建筑面积350平方米，位于老学校。","0","35000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"132","15149","8182","1","20110125001","教学楼","8","2","栋","1.000000","1.000000","400000.000000","400000.000000","","小学校","1","村委","2009-10-25","191","2012-10-24","T","","2009年三资清查入帐。1997年竣工。占地15亩、总建筑面积550平方米砖混结构二层。","0","400000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"133","24746","8182","1","","电视机","10","1","台","3.000000","3.000000","1650.000000","5000.000000","","村委","1","","2012-10-23","191","2012-10-23","T","","","","5000","","10","010201","办公设备","3","套","T","办公设备",""
"134","15242","8182","1","20110125006","计算机","10","1","台","1.000000","1.000000","2500.000000","2500.000000","","学校","1","村委","2009-10-25","191","2012-10-30","T","","2009年三资清查入帐","0","2500","","10","010201","办公设备","3","套","T","办公设备",""
"135","16290","8182","1","20110125003","办公桌、课桌","11","1","张","105.000000","105.000000","30.000000","3150.000000","","学校","1","村委","2009-10-25","191","2012-10-24","T","","2009年三资清查入帐","0","3150","","11","010202","办公家具","3","套","T","办公家具",""
"136","15880","8182","1","20110125005","凳子","11","1","个","81.000000","81.000000","19.500000","1600.000000","","学校","1","村委","2009-10-25","191","2012-10-24","T","","2009年三资清查入帐","0","1600","","11","010202","办公家具","3","套","T","办公家具",""
"137","15550","8182","1","20110125004","柜子","11","1","个","11.000000","11.000000","300.000000","3300.000000","","学校","1","村委","2009-10-25","191","2012-10-30","T","","2009年三资清查入帐","0","3300","","11","010202","办公家具","3","套","T","办公家具",""
"138","23183","8182","1","","农家书屋","12","1","套","1.000000","1.000000","20600.000000","20600.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","包括设备、图书1512册、书案1张、椅子5个，由上级捐赠。2012年三资清查入帐。","","20600","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"139","15552","8182","1","20110125008","篮球架","12","1","付","1.000000","1.000000","200.000000","200.000000","","学校","1","村委","2009-10-25","191","2012-10-30","T","","2009年三资清查入帐,1979年购置。","0","200","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"140","15126","8182","1","20110125007","乒乓球","12","1","台","1.000000","1.000000","150.000000","150.000000","","学校","1","村委","2009-10-25","191","2012-10-24","T","","2009年三资清查入帐,1979年购置。","0","150","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"141","31333","8182","1","","体育器械","17","1","套","1.000000","1.000000","7500.000000","7500.000000","","文化大院","1","","2013-12-23","191","2013-12-23","F","","","","7500","","17","010502","专用设备","6","个","T","专用设备",""
"142","23188","8182","1","","道路","18","1","米","2250.000000","3.000000","124.000000","280000.000000","","村内","1","","2012-10-15","191","2012-10-15","T","","2009硬化三条由三个自然村到学校的道路，2012年三资清查入帐。","","280000","","18","010503","其它","6","个","T","其它",""
"143","23125","8195","1","","平房、瓦房","7","1","间","25.000000","25.000000","8600.000000","215000.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","文化大院平房5间，原大队部瓦房20间。2012年三资清查入帐。","","215000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"144","23127","8195","1","","砖窑","9","2","孔","3.000000","3.000000","700.000000","2200.000000","","原大队部","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","2200","","9","010103","其他房屋","2","平米","T","其他房屋",""
"145","23135","8195","1","","电视机","10","1","套","2.000000","2.000000","2000.000000","4000.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","4000","","10","010201","办公设备","3","套","T","办公设备",""
"146","23138","8195","1","","电脑","10","1","台","1.000000","1.000000","2000.000000","2000.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","2000","","10","010201","办公设备","3","套","T","办公设备",""
"147","23133","8195","1","","凳子","11","1","套","50.000000","50.000000","20.000000","1000.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","1000","","11","010202","办公家具","3","套","T","办公家具",""
"148","23129","8195","1","","办公桌","11","1","套","30.000000","30.000000","90.000000","2750.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","2750","","11","010202","办公家具","3","套","T","办公家具",""
"149","23130","8195","1","","会议卓","11","1","套","20.000000","20.000000","30.000000","600.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","600","","11","010202","办公家具","3","套","T","办公家具",""
"150","23142","8195","1","","柜子","11","1","套","14.000000","14.000000","270.000000","3800.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","3800","","11","010202","办公家具","3","套","T","办公家具",""
"151","23120","8195","1","","文化大院","12","1","套","1.000000","1.000000","250000.000000","250000.000000","","文化大院","1","","2012-10-15","191","2012-10-15","T","","2009年竣工。主体二层10间、包括门楼、围墙、地面硬化等。2012年三资清查入帐。","","250000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"152","23146","8195","1","","自动麻将桌","12","1","台","1.000000","1.000000","1500.000000","1500.000000","","村委","1","","2012-10-15","191","2012-10-15","T","","2012年三资清查入帐。","","1500","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"153","28884","8195","1","","健身器材","12","1","套","4.000000","4.000000","3200.000000","12800.000000","","文化大院","1","","2012-10-17","191","2012-10-17","T","","","","12800","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"154","31334","8195","1","","体育器械","17","1","套","1.000000","1.000000","7500.000000","7500.000000","","文化大院","1","","2013-12-23","191","2013-12-23","F","","","","7500","","17","010502","专用设备","6","个","T","专用设备",""
"155","14983","8209","1","20110125010","村委房屋","7","2","间","18.000000","18.000000","2700.000000","500000.000000","","村委","1","村委","2009-10-24","191","2012-10-24","T","","2009年三资清查入帐","0","500000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"156","14900","8209","1","20110125025","电脑","10","1","台","1.000000","1.000000","3300.000000","3300.000000","","村委","1","村委","2009-10-24","191","2012-10-24","T","","2009年三资清查入帐","0","3300","","10","010201","办公设备","3","套","T","办公设备",""
